UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
GA COVID-19,@G_Anti_Covid19,2020-11-09T09:50:12.000Z,"Pembagian Jamu Mpon-mpon & Vitamin C kepada Masyarakat 

https://youtu.be/zJNuX0761yU
Follow me :
Instagram : 
@g
.anti.covid19 
Twitter : 
@G_Anti_Covid19
YouTube : GA Covid-19
Facebook : GA Corona 

#KitaJagaKita
 #GerakanKebaikan #GACovid19 #PakaiMasker
 #DirumahAja
 #ProtokolKesehatanPoslink GA Covid JB 031 Kelurahan Grogol Memmbagikan Jamu Mpon-mpon &...
Poslink GA Covid 19 JB 031 Keluruhan Grogol, Bersama Pengurus RW 09, LMK RW 09, Gugus Tugas Covid 19 RW 09, Karang Taruna RW 09, FKDM, Mitra Jaya & Pemuda Pa...
youtube.com",,,,
BeritaRTM,@beritartm,2020-11-09T09:31:02.000Z,"9 Nov- Cegah COVID-19, Operasi Cegah PATI dijalankan secara bersepadu

https://berita.rtm.gov.my/index.php/jenayah/23200-cegah-covid-19-operasi-cegah-pati-dijalankan-secara-bersepaduâ€¦

'Yang sahih, di Berita RTM'

#BeritaRTM #RTM #COVID19Malaysia #PKPP #KitaJagaKita
 #KitaMestiMenang #KomunikasiKita #KerajaanPrihatin #KitaPrihatin",,,2,3
L/raya Grand Saga,@GrandSagaTrafik,2020-11-09T08:54:20.000Z,"SOP PKPB DI NEGERI-NEGERI TERLIBAT BERMULA HARI INI, 9 NOV 2020 SEHINGGA 6 DIS 2020!

Bersama-sama kita bantu negara untuk memutuskan rantaian jangkitan Covid-19. 

#PerintahKawalanPergerakanBersyarat
#ConditionalMovementControlOrder
#KitaJagaKita
#KitaMestiMenang
#Covid19Quote Tweet
MAJLIS KESELAMATAN NEGARA JABATAN PERDANA MENTERI
 Â· Nov 8
SOP PKPB BAGI NEGERI-NEGERI DI SEMENANJUNG MALAYSIA",,,,
mukhtar,@mukhtarbakar,2020-11-09T04:13:12.000Z,"PKPB SATU usaha tangani Wabak COVID-19 oleh pihak Kerajaan. #Kitajagakita
 Insha Allah #allahjagakita",,,,
RoninMalaya,@RoninMalaya,2020-11-09T03:37:25.000Z,"Cat dinnet distancing 
#COVID__19 #COVID19 #KitaJagaKita
 #Caturday #cat #CancelTheLockdown #malamminggu #Kucing",,,1,1
RoninMalaya,@RoninMalaya,2020-11-09T03:35:33.000Z,"Open door pleasee, i brought snacks for us 
#KitaJagaKita
 #Kucing #cat #Caturday #malamminggu #Malaysia #KualaLumpur #selangor #COVID__190:15
26 views",ðŸ¤£ ðŸ¤£ ðŸ¤£ ðŸ¤£,,,1
fikri_shaharani,@FikriShaharani,2020-11-09T03:24:18.000Z,"Jom support #frontliner.. Mereka berkerja siang malam menghalang penularan Covid-19.. Sekarang kita lah #frontliner..
#KitaJagaKita",,,,
CIDB Malaysia,@CIDBMALAYSIA,2020-11-09T02:59:13.000Z,"AMBIL TAHU DAN PEDULI SIAPAKAH KONTAK RAPAT COVID-19? Kategori manakah anda apabila berlaku kes positif di tempat kerja?

Amalkan SOP yang disarankan oleh KKM dengan disiplin dan teruskan menggunakan Aplikasi Mysejahtera.

#kitamestimenang #staysafe #binasempurna #kitajagakitaKKR Malaysia and 3 others",,,5,7
MPR Auto Performance,@MPRautoperforma,2020-11-09T02:33:42.000Z,"Semoga perkongsian ini bermanfaat untuk tuan puan.
Marilah sama-sama kita bersatu dalam membanteras penularan wabak Covid-19 ini.
 
Yang penting #kitajagakita
 dan #dudukdirumah
!

Ikhlas #teamMPR",,,,
Makmur Johor,@MakmurJohor01,2020-11-09T02:11:25.000Z,"#VideoMakmurJohor

Statistik Kes Covid-19 di Malaysia sehingga 8 November 2020

#KitaJagaKita
#KeepJohorSafe

Sumber : 
@StatsMalaysia",,,1,
Liga Malaysia,@ligamalaysianet,2020-11-08T14:41:29.000Z,"Status Covid-19 Malaysia 8 November 2020

https://youtube.com/watch?v=ASskhTDDFRsâ€¦

#covid19 #covid19malaysia #coronavirus #Malaysia #KitaJagaKita
 #KitaTeguhKitaMenang #KitaMestiMenang #StayHome
 #StaySafe #MalaysiaPrihatin #RakyatJagaRakyatStatus Covid-19 Malaysia 8 November 2020
COVID-19; 8 November 2020 Jumlah discaj baru:825 Jumlah kumulatif:28234 (70.2%) Jumlah kes baru:852 Jumlah kumulatif:40209 Jumlah kes aktif:11689 Kes tempata...
youtube.com",,,,
Info Trafik Besraya,@BESRAYAtrafik,2020-11-08T14:11:37.000Z,"2212hrs Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca hujan. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
Libkecik,@libkecik,2020-11-08T13:13:49.000Z,"Bermula ar esok pkpb 9/11 sehingga 6/12 
#HapusCOVID19 #KitaJagaKita
 #pakaimasker
 #sentiasacucitangan #JagaJarak
 #Covid_19",,,,
ProFar,@mrProFar,2020-11-08T12:53:40.000Z,"Madu 3 #COVID19 #COVID #COVID__19 #ChampionsLeague #KitaJagaKita
 #HapusCOVID19",,,,
rtmlimbang_limbangfm,@limbangfm,2020-11-08T12:23:06.000Z,"Statistik Terkini Covid-19 di Sarawak 
@rtm_sarawak
#covid19
#KitaMestiMenang
#KitaJagaKita
Sumber : 
Kenyataan Media JPBN Bil 276/2020
JAWATANKUASA PENGURUSAN BENCANA NEGERI SARAWAK
8 NOVEMBER 2020 https://instagram.com/p/CHVGJ3lgBbd/?igshid=56wqnq6inzctâ€¦",,,,
Ezat Mdn,@MuhamadAizatMdn,2020-11-08T12:12:04.000Z,"Jumlah kenderaan naik mendadak,yang mana pulang mohon kuarantin diri.
#KitaJagaKita
 
#Covid_19",,,,1
BeritaRTM,@beritartm,2020-11-08T11:36:50.000Z,"8 Nov - Pihak berkuasa menjalankan Sekatan Jalan Raya (SJR) di Tol Bukit Raja, Klang (Laluan Keluar) dilaksanakan bagi mengekang penularan COVID-19.

'Yang sahih, di Berita RTM'
#BeritaRTM #RTM #COVID19Malaysia #PKPP #KitaJagaKita
 #KitaMestiMenang #KomunikasiKita0:03
308 views",,,4,7
Jabatan Penerangan Negeri Sabah,@JapenSabah,2020-11-08T11:27:09.000Z,"kontak rapat. Selebihnya iaitu 272 kes adalah dari lain-lain kategori.

Maklumat lanjut di https://command.sabah.gov.my

Sumber: Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah 

#JaPenSabah #KitaJagaKita
 #TeguhKitaMenangBersama",,,10,9
Noorayah Ganipin,@noorayah_noeyz,2020-11-08T11:19:27.000Z,"Pada hari ini Sabah mencatatkan 512 Pesakit Sembuh, 524 Kes Positif Baharu, 2 kes kematian dan tiada pertambahan kluster baharu.

Sumber: Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah 

#JaPenSabah #KitaJagaKita
 #TeguhKitaMenangBersamaQuote Tweet
Jabatan Penerangan Negeri Sabah
@JapenSabah
 Â· Nov 8
Pada hari ini Sabah mencatatkan 512 Pesakit Sembuh, 524 Kes Positif Baharu, 2 kes kematian dan tiada pertambahan kluster baharu.

Sumber: Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah ",,,,
Noorayah Ganipin,@noorayah_noeyz,2020-11-08T11:19:15.000Z,"D.    Laporan Sekatan Jalan Raya (SJR), Penguatkuasaan di Perairan Sabah, Sanitasi dan Hebahan Umum (Info On Wheels)

Maklumat lanjut di https://command.sabah.gov.my

Sumber: Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah 

#JaPenSabah #KitaJagaKita
 #TeguhKitaMenangBersamaQuote Tweet
Jabatan Penerangan Negeri Sabah
@JapenSabah
 Â· Nov 8
D.    Laporan Sekatan Jalan Raya (SJR), Penguatkuasaan di Perairan Sabah, Sanitasi dan Hebahan Umum (Info On Wheels)

Maklumat lanjut di https://command.sabah.gov.my

Sumber: Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah 

#JaPenSabah #KitaJagaKita
 #TeguhKitaMenangBersama
Show this thread",,,,
Makmur Johor,@MakmurJohor01,2020-11-08T07:33:42.000Z,"#BeritamakmurJohor

Kerajaan Negeri Johor akan menambah baik kaedah dan cara penyampaian bantuan kepada golongan sasar yang terkesan akibat wabak pandemik COVID-19

Berita selanjutnya di http://makmurjohor.com

#KitaJagaKita
#KeepJohorSafe
#BerdiriBersamaJohor",,,2,1
PPBM OFFICIAL BAHAGIAN BATU GAJAH PERAK,@5UexTVqZKtyyZct,2020-11-08T06:12:18.000Z,"Semoga kita dapat bersama sama membendung Covid-19 dan Semoga Malaysia kembali pulih dengan cepat seperti sedia kala.

#pleasestayathome
#kitajagakita",,,,
PPBM OFFICIAL BAHAGIAN BATU GAJAH PERAK,@5UexTVqZKtyyZct,2020-11-08T06:12:05.000Z,"Semoga kita dapat bersama sama membendung Covid-19 dan Semoga Malaysia kembali pulih dengan cepat seperti sedia kala.

#pleasestayathome
#kitajagakita
 https://instagram.com/p/CHUbsgkHTyK/?igshid=aek0bsqqh6rsâ€¦",,,,
Info Trafik Besraya,@BESRAYAtrafik,2020-11-08T06:03:22.000Z,"1403hrs Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,1
Azam Reddy,@azamreddy,2020-11-08T06:03:21.000Z,"asalnya hanya Seremban skrg satu negeri PKPB saat ini..duduk rumah dan jalankan tugas yg hakiki..buat â€œfrontlinersâ€ yg berusaha tak henti2..syabas diucapkan semoga kita semua sentiasa dilindungi.. 
#throwback #frontliners #covid_19 #kitajagakita
  

*gambar lama sekadar hiasan",,1,1,11
GMBK-KARAK-KTN-JABOR,@LPTTrafik,2020-11-08T05:44:28.000Z,"Jom ikuti langkah-langkah melindungi diri anda & orang ramai daripada wabak COVID-19. 

#LPTdihati #MohSinggah #PasangSokmo #KitaJagaKita",,,,
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-08T04:40:57.000Z,"Fokus Penyampaian Maklumat :
 Kempen Putuskan Rantaian COVID-19
 Pelaksanaan Perintah Kawalan Pergerakan Bersyarat (PKPB)
 Intipati Belanjawan 2021 (Kesejahteraan Rakyat)

#IOW
#KomunikasiKita
#PerintahKawalanPergerakanBersyarat
#PKPB 
#JanganLekaDanAlpa
#KitaJagaKita",ðŸ“Œ ðŸ“Œ ðŸ“Œ,1,8,14
Mohd Zairul Hafiez,@zairulhafiez87,2020-11-07T17:28:45.000Z,"PKPB seluruh negeri di semanjung kecuali Perlis, Pahang & Kelantan bermula 9 November hingga 6 Disember 2020.

#covid_19 #KITAJAGAKITA
 #PKPB",,,,2
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T17:00:14.000Z,"0100hrs:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
Muhdafiziealias,@muhdafiziealias,2020-11-07T16:54:26.000Z,"P=Perlis
K=Kelantan
P=Pahang 
B=Bebas
Sama-sama kita doakan negeri2 lain bebas dari penularan covid-19. 
Aamiin..

#staysafe
#ALLAHJAGAKITA
#KitaJagaKita",,,,
Kami Bina & Deko,@kamibinadeko,2020-11-07T16:42:08.000Z,"Semoga anda semua selamat daripada virus corona
#pkp #pkpb #covid_19 #covid19malaysia #corona #dudukrumah
 #kitajagakita
 #kamibinadeko",,,,
Andrea Anne Dcruz,@0326_andreaanne,2020-11-07T16:36:51.000Z,"CMCO is nearer guys so letâ€™s stop the spread of COVID-19 #StayHomeSaveLives #stayhomestaysafe #StopTheSpread #KitaJagaKita
 #kitamestimenang #StaySafeStayHealthy",,,,
Kami Logistics & Transport,@KamiLogistics,2020-11-07T16:33:12.000Z,"Salam, jaga diri, jaga famly, kita jaga kita. Ya ALLAH ampunkanlah dosa2 kami semua.
#allahmahabesar #jauhkancorona #kitajagakita
 #dudukrumah
 #covid_19 #corona #malaysiaaman #kamilogisticstransport",,,,
FJ Silverstate,@FikriJalil,2020-11-07T15:22:22.000Z,"Thank you for all the love & support, stranger afar. We try our best to deliver good flavourful food. #lockdown #again #covid_19 #kitajagakita
 #supportlocal #galanggalcafe @ Galanggal Cafe https://instagram.com/p/CHS1396gQPW/?igshid=q1h5zkelstkvâ€¦",,,,
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T15:03:08.000Z,"2302h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,1
Liga Malaysia,@ligamalaysianet,2020-11-07T14:38:13.000Z,"Status Covid-19 Malaysia 7 November 2020

https://youtube.com/watch?v=uWERFXmqyoAâ€¦

#covid19 #covid19malaysia #coronavirus #Malaysia #KitaJagaKita
 #KitaTeguhKitaMenang #KitaMestiMenang #StayHome
 #StaySafe #MalaysiaPrihatin #RakyatJagaRakyatStatus Covid-19 Malaysia 7 November 2020
COVID-19; 7 November 2020 Jumlah discaj baru: 1029 Jumlah kumulatif: 27409 (69.6%) Jumlah kes baru: 1168 Jumlah kumulatif: 39357 Jumlah kes aktif: 11666 Kes ...
youtube.com",,,,
Penjara Malaysia,@penjaramalaysia,2020-11-07T14:30:01.000Z,"Matlamat 1 : Kesejahteraan Rakyat.                                                      Strategi : Memerangi COVID-19 dan Kesihatan Awam #StopCOVID19 #KitaJagaKita
 @KDNPUTRAJAYA
 @KKMPutrajaya
 @FriendsOfKDN
 @dhzhamzah
 @DGHisham
 @KPPenjara
 @AZIZRAZAK2",,,,2
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-07T12:54:35.000Z,"Fokus Penyampaian Maklumat :
 Kempen Putuskan Rantaian COVID-19
 Intipati Belanjawan 2021 (Kesejahteraan Rakyat)

#IOW
#KomunikasiKita
#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19
#coronavirus
#Belanjawan2021
#KesejahteraanRakyat",ðŸ“Œ ðŸ“Œ,1,7,10
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-07T12:42:31.000Z,"Fokus Penyampaian Maklumat :
 Kempen Putuskan Rantaian COVID-19 
 Intipati Belanjawan 2021 (Kesejahteraan Rakyat)

#IOW
#KomunikasiKita
#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19
#coronavirus
#Belanjawan2021
#KesejahteraanRakyat",ðŸ“Œ ðŸ“Œ,1,8,11
_Iqbal6499,@_Iqbal6499,2020-11-07T12:26:53.000Z,"Apa Maksud PKPB
P - Perlis
K - Kelantan
P - Pahang
B - Bebas
Patuhilah SOP yang ditetapkan jangan lupa pakai Mask
#KitaJagaKita
#COVID__19",ðŸ˜·,,1,3
MPP UNIMAS,@mppunimas,2020-11-07T12:12:24.000Z,"Congratulations and thank you for the amazing talent showcased by MyOHUN,UM and local rap artist on the collaborative production of this music video to promote the prevention of COVID-19 infections.

Link video: https://youtube.com/watch?v=3GdLPJ5g1nEâ€¦

#kitajagakita
#teguhbersama
#UNIMASofficialDUDUK RENGGANG-RENGGANG
This music video is a collaborative initiative for community awareness to prevent the spread of COVID-19. Youth are important engines to educate Malaysia in ...
youtube.com",,,,1
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T12:05:10.000Z,"2005h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
Connie,@rosnihconnie,2020-11-07T12:02:26.000Z,"[Jom RT dan follow platform 
@malaysiafreeRT
 ]

Musim Covid-19 ni shopping online is better! #kitajagakita
 

@malaysiafreeRT
 gather all small business there. 

Window shopping sini memang best! Semua barang & services ada! hehehe

Support small business anak muda Malaysia!",,,2,
SMNET NEWS,@smnetnews,2020-11-07T11:54:15.000Z,"KES BAHARU COVID-19 MENGIKUT NEGERI, 7 NOVEMBER 2020

Putrajaya, Perlis, Kelantan dan Pahang tidak melaporkan kes baharu hari ini.

Kesemua 1,168 kes positif hari ini adalah kes tempatan.
#COVID19Malaysia #PKPP #PKPD #PKPB
#KKM #staysafe #kitajagakita
 #DudukDirumah
#Covid19",,,,
Majlis Bandaraya Kuala Terengganu,@mbktrg,2020-11-07T10:14:21.000Z,"Status Terkini COVID-19 Di Malaysia,
7 Nov 2020

SUMBER : FB KEMENTERIAN KESIHATAN MALAYSIA

#MBKT
#KualaTerengganu
#PatuhiPKPP
#KitaJagaKita",,,,3
Jabatan Perikanan,@DOF_Malaysia,2020-11-07T10:05:41.000Z,"DOF  serta Pengurusan Daerah Bencana Daerah agih 300 set bekalan makanan pd komuniti Pulau Omadal Sabah & penternak rumpai laut yg terkesan dgn wabak covid-19

#mydof #penerajuperikanan #tamanlautkhazanahnegara #mafi #makanankitamasadepankita #staysafe #fightcovid19 #kitajagakita",,,2,2
RTM SARAWAK,@rtm_swk,2020-11-07T09:48:57.000Z,"Statistik Terkini Covid-19 di Sarawak 
@rtm_sarawak
#covid19
#KitaMestiMenang
#KitaJagaKita
Sumber : 
Kenyataan Media JPBN Bil 275/2020
JAWATANKUASA PENGURUSAN BENCANA NEGERI SARAWAK
7 NOVEMBER 2020 https://instagram.com/p/CHSPuBgjA4B/?igshid=119ox9vhcgoy9â€¦",,,,
Seksyen TV RTM Sabah,@tv_rtmsabah,2020-11-07T09:48:21.000Z,"Jagalah kesihatan diri, COVID-19 semakin pantas merebak.

Segera dapatkan rawatan jika anda bergejala.

#PKPP
#kitajagakita
#KitaTeguhKitaMenang
#BersamaCegahCovid19 https://instagram.com/p/CHSPprgsdsK/?igshid=1agpgjx6omey6â€¦",,,,
syahrulnizamprubsntakaful,@NizamSyahrul,2020-11-07T09:47:03.000Z,"Mungkin ini jalan yang terbaik demi membendung penularan wabak covid 19 yang semakin meningkat naik.

Semoga usaha kita semua ini berhasil hendaknya insya Allah, hapuskan lah covid 19 daripada muka bumi ini Ya Allah. Ameen 
#kitajagakita",ðŸ¤²,,,1
Saje Share,@SajeShareMedia,2020-11-07T09:45:37.000Z,"Kerajaan mengumumkan PKPB dilaksanakan di seluruh negara kecuali Kelantan, Pahang, Perlis bermula 9 November sehingga 6 Disember

#stayathome
 #staysafe #covid19malaysia #covid_19 #kitajagakita
 #kitamestimenangThe following media includes potentially sensitive content. Change settings
View",,,1,
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T09:08:46.000Z,"1708h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
FELCRA Berhad,@felcrabhd,2020-11-07T09:00:49.000Z,"Perintah Kawalan Pergerakan Bersyarat PKPB dilaksanakan di seluruh negeri di Semenanjung kecuali Perlis, Pahang dan Kelantan selama 4 minggu bermula 9 NOV-6 Disember 2020. Marilah kita semua bersama memutuskan rantaian Covid-19. #DudukDiRumah
 #KitaJagaKita
 #FELCRACares",,,,
SESB Careline,@CarelineSesb,2020-11-07T06:00:15.000Z,"Bagi mengelak penularan wabak Covid 19, Pengguna dinasihatkan untuk daftar Online Customer Service SESB. Sungguh mudah! 

Tekan pautan berikut untuk daftar OCS SESB 
Layari https://ocs.sesb.com.my sekarang!

#KitaJagaKita
#SESB",,,,
Papisma Johor,@PapismaJ,2020-11-07T05:58:22.000Z,"Teruskan bersama DAKAP, Johor membantu rakyat Sabah yg terjejas teruk sepanjang pandemik COVID 19

#kitajagakita
#BantuSabah
#StandAndFight",,,,1
Papisma Johor,@PapismaJ,2020-11-07T05:55:28.000Z,"Sumbangan melalui DAKAP, Johor bolehlah dibuat :
Nama akaun : PAPISMA Cawangan Johor 
Bank:- CIMB 
No akaun :- 860 3577 572
Ref: DAKAP COVID 19

Teruskan menyumbang.

#PAPISMAJohor2020
#DAKAPJohor2020
#cegahCOVID19
#kitajagakita
#kitabersaudara
#kalaubukankitasiapalagi",,1,,1
BAIZURATUAH .,@baizuratuah,2020-11-07T04:11:28.000Z,"Me waiting for you guys to buy my product at http://eatforgood.net 

We have 11.11 flash sale on our website!!  So stay tuned!!!  
#sapotlokal #KitaJagaKita
 #covid_19. https://instagram.com/p/CHRpGBSJk16/?igshid=1qu1czv1k2buqâ€¦Home | Eat For Good. | Snack with a purpose
Eat For Good. | Snack with a purpose. We support nutrition programs for vulnerable children.
eatforgood.net",ðŸ« ðŸ« ðŸ«,,2,3
Ameerul Hilmi,@officialameerul,2020-11-07T04:00:00.000Z,"Diingatkan sentiasa berjaga-jaga tentang Covid-19 walau dimana sekalipun. Sentiasa memakai mask dan membawa hand sanitizer.
#KitaJagaKita",,,,2
Fattest Amalina,@amalinaamrann,2020-11-07T03:51:09.000Z,"Take care and stay safe peeps! We can fight this together! 
 #kitajagakita
 #covid_19 #staysafe #stayhome
 #pandalovecosmetic #pandalovecake #pandalovecrunch #TeamEma
 @ Shah Alam, Malaysia https://instagram.com/p/CHRkUiTneuN/?igshid=fyblq60v5ztsâ€¦",ðŸ¼,,,
Jabatan Penerangan WPKL,@JaPenWPKL,2020-11-07T03:45:23.000Z,"Jangan jadi punca penularan virus COVID-19 kepada orang lain!

#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19
#coronavirus
#KLCeria
#CMSWPKL",,,10,10
Info Trafik Besraya,@BESRAYAtrafik,2020-11-07T03:13:20.000Z,"1113Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
tonton,@tontonmy,2020-11-07T02:59:11.000Z,"sedih jugak dengar lagu ni??? Apapun, semoga kita dapat kurangkan penularan Covid-19, dan semoga anak-anak yang dah lama tak balik kampung tu, bolehlah balik jumpa mak bapak depa kan? #KitaJagaKitaMarsha & Velvet Kembali Dengan 'Insan Tadau', Dedikasi L
lagu tiupan semangat buat anak-anak Sabah
xtra.com.my",,,,3
Kay_PublicMutual,@gitaristo_,2020-11-06T14:48:26.000Z,"Jangan lambat-lambat, sistem masih On ni sebelum berakhir 2020.

InsyaAllah, esok saya akan umumkan initiative #KitaJagaKita
. InsyaAllah during this tough period Pandemik Covid-19, saya akan cuba bantu mana yang patut ye",,1,,1
Liga Malaysia,@ligamalaysianet,2020-11-06T14:32:50.000Z,"Status Covid-19 Malaysia 6 November 2020

https://youtube.com/watch?v=S_KMNwcLeMgâ€¦

#covid19 #covid19malaysia #coronavirus #Malaysia #KitaJagaKita
 #KitaTeguhKitaMenang #KitaMestiMenang #StayHome
 #StaySafe #MalaysiaPrihatin #RakyatJagaRakyatStatus Covid-19 Malaysia 6 November 2020
COVID-19; 6 November 2020 Jumlah discaj baru:726 Jumlah kumulatif:26380 (69.1%) Jumlah kes baru:1755 Jumlah kumulatif:38189 Jumlah kes aktif:11530 Kes tempat...
youtube.com",,,,
sya,@syamimihalim,2020-11-06T14:22:54.000Z,Mmber aku pun positive covid 19 dah mashaallah jaga diri semua #KitaJagaKita,,,,4
Info Trafik Besraya,@BESRAYAtrafik,2020-11-06T14:10:56.000Z,"2210h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Bersyarat (PKPB). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
AADKPontian,@AADKPontian,2020-11-06T14:03:15.000Z,"[INFO UMUM]

STATUS TERKINI COVID-19 & KES BAHARU COVID-19 MENGIKUT NEGERI DI MALAYSIA (6 NOVEMBER 2020)

KREDIT : KEMENTERIAN KESIHATAN MALAYSIA

#KitaJagaKita
#HapusCOVID19
#KitaMestiMenang
#DadahTerkawal2025
#KatakanTidakPadaDadah
#KemakmuranDanKesejahteraanBersama",,,,
Institute for Health Systems Research,@ihsr_my,2020-11-06T12:41:13.000Z,"IHSR presents to you the ""Malaysia Health Sector Response to COVID-19 Pandemic"" E-book, launched by our Minister of Health, YB Dato Sri Adham Baba. The e-book can be accessed here: http://library.nih.gov.my/e-doc/Flip-Book/Malaysian-Health-Sector-Response-to-COVID-19-Pandemic/index.htmlâ€¦
#kitamestimenang #kitajagakita
 
#IHSR #NIH #COVID19",,,1,2
Info Trafik Besraya,@BESRAYAtrafik,2020-11-06T12:11:54.000Z,"2010h:Aliran trafik bergerak lancar dan terkawal ke semua arah sepanjang lebuhraya. Cuaca baik. Patuhi arahan Perintah Kawalan Pergerakan Pemulihan (PKPP). Bersama memutuskan rantaian penyebaran virus Covid-19.
#kltu
#StaySafe 
#KitaJagaKita",,,,
MCA,@MCAHQ,2020-11-06T11:47:31.000Z,"Hari ini Malaysia mencatat kes baharu COVID-19 sebanyak 1,755 dan Sabah sahaja sebanyak 1199

Semoga rakyat negeri Sabah bertabah dan terus memerangi penularan wabak covid 
#KitaJagaKita
 

Oleh:
Datuk Chong Sin Woon
Setiausaha Agung MCA

https://facebook.com/AhChongSinWoon/posts/419641539438503â€¦Chong Sin Woon",,,,1
Noor Hisham Abdullah,@DGHisham,2020-11-06T09:12:30.000Z,"Teguh kita menang bersama susulan #kitajagakita
 memutuskan rantaian jangkitan Covid-19 dalam negara kita. 

Crisis pandemic ini adalah â€œunprecedentedâ€ dan luar biasa. Justeru kita memerlukan penyelesaian yang luar biasa.",,3,162,591
Mahzan Sulaiman LLP,@MahzanSulaiman,2020-11-06T08:53:29.000Z,"Vaccination expenses such as for pneumococcal, influenza and Covid-19 will be tax exempted.

#belanjawan2021 #businessunleashed #budget2021 #mahzansulaiman #kitajagakita",,,,
Mahzan Sulaiman LLP,@MahzanSulaiman,2020-11-06T08:45:19.000Z,"One-off payment of RM500 to be given to frontline workers handling the Covid-19 pandemic which is expected to benefit around 100,000 people
#belanjawan2021 #businessunleashed #budget2021 #mahzansulaiman #kitajagakita",,,,
Rajiv Rishyakaran,@rajiv4malaysia,2020-11-06T07:54:42.000Z,"Bukit Gasing Residents: you can now get your COVID-19 tests* done for RM 60. We are the first in the country to do this and we hope the government will follow suit. #kitajagakita
*The test kits we are using are the same kits that MOH is using in the Klinik Kesihatan and in Sabah",,1,25,45
MPSelayang,@MPSelayang,2020-11-06T07:34:59.000Z,"SIARAN MEDIA

Kes positif Covid-19 di Majlis Perbandaran Selayang. 

#selangorgempurcovid19
#kitajagakita
#selayangkusayang
#perbandaranlestari",,,8,2
IMAAN Boutique,@imaanboutique,2020-11-06T07:00:27.000Z,"Salam Jumaat semua.

Jom sama sama baca doa memohon perlindungan daripada wabak covid-19. Semoga kita semua sentiasa berada dalam lindungan Allah s.w.t. Amiin 
#Doa
#DoaJumaat
#SalamJumaat
#DoaPerlindungan
#Covid19
#KitaJagaKita",,,,
